E. coli ATCC11775,P. aeruginosa PAO1,P. aeruginosa PA14,S. aureus ATCC12600,E. coli AIG221,E. coli AIG222,K. pneumoniae ATCC13883,A. baumannii ATCC19606,A. muciniphila ATCC BAA-835,B. fragilis ATCC25285,B. vulgatus ATCC8482,C. aerofaciens ATCC25986,C. scindens ATCC35704,B. thetaiotaomicron ATCC29148,B. thetaiotaomicron Complemmented,B. thetaiotaomicron Mutant,B. uniformis ATCC8492,B. eggerthi ATCC27754,C. spiroforme ATCC29900,P. distasonis ATCC8503,P. copri DSMZ18205,B. ovatus ATCC8483,E. rectale ATCC33656,C. symbiosum,R. obeum,R. torques,S. aureus (ATCC BAA-1556) - MRSA,vancomycin-resistant E. faecalis ATCC700802,vancomycin-resistant E. faecium ATCC700221,E. coli Nissle,Salmonella enterica ATCC 9150 (BEIRES NR-515),Salmonella enterica (BEIRES NR-170),Salmonella enterica ATCC 9150 (BEIRES NR-174),L. monocytogenes ATCC 19111 (BEIRES NR-106)
18.111082,12.193162,16.310741,43.804955,10.454264,12.164112,52.554546,7.570226,6.1442766,73.44129,8.738661,11.053782,9.672949,48.650105,84.78501,62.882507,42.73214,41.38776,74.08391,46.84513,62.660027,77.18818,51.451653,246.87117,469.49844,321.2667,54.188618,98.51781,8.944009,278.10883,5.312543,179.30562,144.91574,12.341164
7.938385,16.378454,21.705736,18.973152,11.834876,9.390489,25.094496,3.1974425,10.988062,21.757795,5.536095,6.6976676,8.297033,14.785364,40.526737,22.144613,11.587747,10.552328,14.071398,14.702553,14.324196,25.938776,21.13925,136.20946,315.59448,133.16203,20.343464,32.085167,4.1019354,642.2117,8.990959,212.30203,218.00386,15.36731
20.666685,12.74483,16.425766,40.55729,11.469611,13.58122,64.26398,12.706575,10.112818,109.51735,11.065634,13.890788,10.112963,76.604416,109.396034,90.34132,67.34001,65.44932,91.96776,81.14199,100.65587,104.570435,61.996185,258.9449,487.47574,349.7761,56.99951,91.42702,8.187745,377.02295,5.0092144,187.0909,162.91415,10.938673
15.738571,44.892956,52.219563,16.446123,14.581017,10.916869,29.808084,11.462253,21.029491,25.26568,9.838469,14.670904,5.6940355,17.003574,39.69464,27.56253,12.066972,15.363373,22.774284,32.68478,20.037205,22.14223,16.236301,63.266396,136.79218,77.58774,18.901295,44.72474,8.237606,497.84473,20.321096,294.2316,226.34879,23.388805
17.590681,15.406552,16.486372,69.40202,11.78299,11.36167,61.43328,6.311427,9.245038,97.36989,13.777143,12.430296,10.720444,75.17734,110.23683,75.00105,39.1845,44.236603,61.1222,51.280956,62.14397,106.64757,53.277977,281.7632,529.6154,386.0943,78.90983,102.514404,9.553273,307.91327,5.1164618,159.32646,144.77322,12.003101
16.49577,8.184634,16.332417,36.310402,16.570225,14.743044,89.86759,14.660728,4.612827,81.93718,5.674306,7.3730063,4.839509,61.819958,98.16809,70.62239,56.315147,52.043255,38.231056,68.239006,64.62636,87.33799,36.567997,241.59998,679.8445,341.1005,41.36293,68.312485,7.8293304,480.46298,6.241564,193.48901,249.44522,17.367283
10.419645,16.549177,24.175453,31.663288,8.066082,16.53309,17.369076,7.469526,6.8874702,16.372135,15.769626,11.802652,4.4435945,10.522062,31.206106,20.560062,4.0468245,6.449926,13.744156,11.858453,11.865191,18.723545,12.357157,61.97579,199.012,68.93373,31.08753,50.83529,13.054857,333.06427,14.355655,147.11719,176.34644,19.610828
21.060463,13.401026,16.55582,42.444016,10.668307,12.878619,51.46165,8.761263,14.2702055,70.3665,8.126366,9.815278,9.931456,47.461067,82.03579,59.203033,39.545403,39.506016,55.218792,44.901222,55.06969,73.092865,47.00782,196.75314,502.88324,292.6762,51.114845,95.06455,8.238036,270.20813,7.390425,133.43774,129.35246,13.9544115
21.266582,15.075437,16.558165,48.179253,13.486348,13.955646,81.45841,11.930995,18.169477,114.68339,13.669144,13.170202,8.3079405,92.79956,126.41785,95.95712,66.40681,66.78233,102.58224,76.50736,86.34056,119.22642,57.58183,293.54034,553.15643,386.43756,70.750786,103.50598,6.5276423,586.4014,5.269262,390.29865,219.99898,11.90728
25.597599,13.594072,16.564102,40.17344,12.515664,14.6059475,70.96986,16.061533,16.80741,99.14706,8.219823,10.056925,4.4929748,72.88178,103.782166,86.70442,65.47905,69.890755,89.054794,77.886826,90.458755,96.110825,43.176212,221.23064,442.64584,351.1862,58.3253,93.85257,9.122166,470.14142,5.7568913,156.29524,162.85583,13.093851
17.506706,9.009664,15.052208,47.927067,16.571424,16.299412,91.755,13.707275,3.7796936,95.01956,8.143769,9.642469,7.2411246,71.84755,106.589554,81.89037,67.017685,61.28134,52.20466,68.47472,79.18187,102.73988,49.379173,301.56595,550.88916,359.32904,51.321465,85.8824,9.660925,510.88467,5.7835283,133.29398,173.85167,14.775205
17.713444,12.383927,16.596508,47.941315,15.228548,13.749201,72.46136,10.2752,12.846558,106.09597,14.490059,12.54711,11.150927,87.24062,117.91139,85.484474,56.847466,57.356922,78.17396,59.813354,78.27791,115.16057,56.53078,365.18973,573.9791,414.6627,65.73165,93.53919,8.150309,477.74796,5.290105,297.08258,228.82063,11.913267
8.443632,39.047855,44.78712,16.638346,13.46743,6.759958,34.581562,5.867362,13.276088,51.816486,13.499552,19.93948,11.766737,29.026554,59.312706,41.12359,21.349102,22.136408,30.420507,67.796104,34.016674,40.64753,27.732168,114.83034,330.1208,140.47989,25.033688,48.75355,6.2725725,769.0631,9.583471,240.29373,283.6002,17.055513
21.420399,14.437724,16.712595,42.50045,13.681824,14.647398,82.290146,14.256825,19.742458,115.79222,13.48847,12.359328,7.6916375,95.00519,125.71409,96.52061,70.93702,70.012405,106.01259,76.862915,90.867584,119.277115,58.53299,342.68695,538.7412,435.8106,65.45084,100.159615,6.2678914,729.8969,5.38281,483.68222,238.10503,12.4279
25.469042,13.147693,16.714762,39.487633,13.120239,15.176537,71.947556,15.070178,15.409979,97.47454,7.5444884,9.307495,4.263427,72.51393,103.012985,84.36898,64.241776,67.825516,85.002945,75.65837,86.89009,95.071976,41.84306,218.17017,453.59628,334.80228,57.69686,92.32528,8.973277,554.64514,5.3628197,163.52538,166.29524,12.723524
17.20085,14.331899,16.73332,50.529083,12.938789,11.298344,47.541122,5.8329306,4.2113485,71.87198,8.273015,9.937175,16.267223,45.24299,83.22449,55.0159,28.91563,31.05108,69.980515,40.201683,43.25207,88.01003,54.173145,268.17923,496.48495,369.38898,56.253307,89.0839,9.082949,281.3426,10.863237,218.32597,171.82022,22.273434
9.84914,17.237415,27.857311,28.65451,6.8738685,10.441456,16.742582,6.0213246,6.7386055,13.613184,10.440096,10.183679,3.0751815,7.906217,29.551382,18.260551,3.0721917,5.020561,11.12343,10.640703,9.083162,15.693312,8.676817,48.769676,181.80519,60.126656,28.762915,49.830074,11.460257,156.85599,14.076665,138.7573,168.08415,21.086586
13.953745,39.116264,52.857098,16.824636,9.023598,7.7864127,21.102602,6.181724,12.621815,21.882923,6.344617,11.715988,4.3891516,12.206259,34.96044,24.530178,7.709504,10.593109,15.254341,23.373447,13.898976,18.896751,11.208871,39.522858,127.178795,33.63966,19.034273,48.628883,6.2332635,255.90869,12.394381,156.95139,190.81413,16.938374
20.394947,14.407521,16.864132,43.562584,10.944342,12.524048,61.76114,12.030799,10.063719,107.501,12.113805,13.637906,11.0338955,73.11835,109.589806,86.728264,63.095284,61.348766,94.601326,79.12822,93.40724,102.86259,61.153736,260.15753,446.72955,341.98328,60.10647,92.71357,7.985195,343.0191,5.4323564,193.74103,144.27719,10.899974
16.407274,16.870077,17.286728,61.44512,13.185972,11.707071,61.182293,6.3132963,11.851353,98.945206,20.971012,15.171343,13.286679,76.49878,110.87789,77.35417,45.224495,44.68751,63.767006,62.530437,65.36842,99.2527,48.034473,202.84808,481.1648,256.22403,77.69917,91.16783,10.9235735,321.23016,5.4084063,268.1217,171.42014,10.4468975
25.947239,13.523334,16.890528,37.85018,12.916441,15.402484,72.83821,14.872233,17.652843,97.30328,7.3238044,9.1994,4.12741,73.201126,103.73558,84.27315,66.62846,67.45703,89.90963,78.07144,87.48198,93.99693,39.715595,214.23808,431.4708,318.14297,56.72042,92.86824,8.117781,540.46216,4.858748,169.42593,172.48807,12.281672
21.671083,15.176445,16.93528,36.043404,10.436863,12.85372,59.00708,13.494756,26.835949,87.56925,9.016838,11.694685,4.175257,64.49681,96.701744,76.620674,60.964226,61.485023,68.522446,67.1064,75.61201,81.27504,33.10356,174.2984,432.35382,250.91943,54.792137,88.13765,7.630786,468.06265,4.691798,150.18938,152.8812,10.8828335
21.621044,14.508722,16.950315,35.975227,10.711136,12.975395,60.709675,12.538952,24.810825,85.50972,8.2971325,10.6933565,4.0819964,63.7755,96.470474,74.39647,58.835167,58.903282,63.29414,64.59484,71.64702,80.134445,30.668774,172.78714,451.069,238.72293,54.61664,88.52439,7.3817396,610.3721,4.2842894,168.85892,162.77077,10.628132
16.95557,11.496929,16.944992,44.47587,18.444263,15.579297,87.56289,9.960926,7.244165,76.01465,9.821968,11.026639,11.012743,59.488228,95.42273,65.098946,53.49394,50.964325,39.56776,55.17791,54.994324,84.05492,40.43998,242.09628,601.2962,291.27884,49.93675,79.45473,12.605933,561.1009,7.444543,184.12032,220.31363,19.844625
17.07056,14.317772,16.982237,64.6022,13.314883,12.233935,65.63016,8.273389,11.474676,100.59938,14.804828,12.956172,11.897268,80.568184,113.92079,77.935356,42.937412,48.37946,72.122574,50.883938,69.76835,113.45939,57.997322,366.4715,590.2459,498.4417,76.56015,105.65633,10.576948,404.0603,5.6832323,224.95947,214.7159,12.672931
21.297647,12.204846,17.022099,46.79208,16.793518,16.407228,74.89236,9.966736,16.580362,91.89995,10.747184,10.405305,8.470859,75.863235,107.7256,78.4186,61.332653,55.91854,66.83869,62.80177,78.41537,94.54407,44.035362,241.37619,515.4749,301.63135,58.150337,91.622375,7.9021454,447.88916,8.082762,363.89325,241.55447,16.063984
22.019278,15.474073,17.02572,40.26626,15.458446,16.473333,54.956635,13.248805,12.211439,90.662704,11.289764,12.944471,8.31374,66.34954,95.48717,81.42582,63.887016,65.70338,105.14468,65.84199,92.79152,89.55032,61.32729,247.8897,445.4483,313.53693,55.65617,93.80682,12.214836,1138.1597,8.344749,658.78577,245.03525,15.612154
20.601582,13.014235,17.064041,37.20919,10.45849,12.652686,67.199265,11.146984,11.129899,97.37645,9.128465,13.353334,9.328573,66.30156,100.68059,80.99782,63.20576,60.26075,80.619644,74.2654,86.77625,92.33205,55.324715,222.85226,453.16693,335.06195,53.043907,92.069695,6.799647,336.50598,4.450734,130.8561,136.0171,10.357813
17.07327,13.9082775,19.085705,37.392696,9.9672365,12.083416,44.25448,8.389114,9.965474,55.649803,9.776117,12.10658,10.489646,37.082653,67.14092,49.822124,34.75997,33.592846,52.32679,38.151283,46.719933,57.08367,41.49334,200.49258,460.5359,244.68803,45.597805,83.07238,8.298632,199.96083,5.9624195,123.268845,114.896866,12.751703
26.419989,14.219664,17.086226,39.15107,12.732857,15.260614,73.21993,16.168749,19.022856,99.41636,8.044996,10.154151,4.4187136,74.09705,105.194626,87.01549,68.50517,69.937035,94.18372,80.77778,91.79816,95.70749,41.651974,222.70215,425.0673,338.51202,58.009857,94.52192,8.5765705,463.71332,5.3157063,165.72247,172.76909,12.803001
16.25191,16.033867,24.042828,62.801155,10.833351,11.573091,88.69484,17.098415,4.591246,79.576675,11.634698,13.797597,7.714259,51.111732,85.10103,64.20259,39.780014,39.980576,31.770336,70.7086,59.60536,73.9583,34.488335,135.49721,352.75,201.50674,57.03434,85.71615,11.460774,234.47444,4.166078,88.37836,105.488754,10.854975
23.025593,14.443781,17.103031,46.359386,10.736148,13.457586,70.03541,12.368457,10.991056,100.96961,9.2336235,12.170729,10.10429,67.26391,103.18251,80.30402,55.709656,56.47658,80.72729,72.24647,80.49864,98.17023,59.02114,232.33708,475.94604,344.93427,61.22218,103.04881,7.536372,307.57715,6.3622065,120.74713,120.71069,12.037733
20.520912,14.829959,17.111736,43.75038,13.734668,15.757669,50.495716,12.7411,14.8730755,81.37844,13.760922,11.958448,9.130405,62.032875,91.264244,73.02965,57.944805,55.870766,80.763794,51.8469,77.800735,84.46923,46.176113,240.5319,446.05362,307.7975,55.974873,93.2386,12.16173,688.50854,7.3748446,593.22,276.25116,14.474459
21.001423,16.872639,17.148403,56.91795,12.142649,12.462424,81.45479,8.244875,15.900975,110.01201,16.538145,14.549113,9.217993,87.09382,122.456604,89.917114,56.668835,57.7888,99.03526,73.66899,78.74246,112.030556,54.170876,247.60745,534.11206,350.1425,77.568436,104.283104,6.7970185,488.89487,5.1980166,313.15964,180.53416,11.01679
24.832972,13.145254,17.162275,35.622887,14.212929,15.3024235,74.42482,14.113363,14.050331,98.009315,7.3324976,10.090809,4.374199,72.43111,103.07719,84.761894,71.223694,70.27379,88.18594,83.424034,88.46834,93.56285,42.176567,225.32622,456.6817,305.85062,54.08377,90.22973,8.707101,568.1384,4.7211885,166.9565,174.74368,12.780825
13.429022,30.698633,39.204536,17.190487,22.26582,15.005117,25.30859,10.951823,10.657179,24.42625,14.082204,12.836291,7.5603356,18.056118,37.571327,25.685675,9.686544,11.608936,8.722055,21.010557,17.004543,25.205822,11.095039,60.67102,188.2843,84.129616,16.648771,33.07522,12.833377,467.77304,23.462812,192.90591,218.72739,30.003881
19.409756,13.640024,17.189022,42.86756,10.570661,13.004535,52.826214,9.95676,10.524958,87.4041,11.583427,12.451005,10.518059,60.28017,96.47917,74.4675,55.45748,51.946373,81.88965,60.335518,77.428604,88.286514,48.35041,209.9606,463.79022,278.29846,55.30879,95.87655,8.588548,275.67267,5.30602,196.32173,144.64786,11.629446
25.210386,13.690109,17.212212,36.85079,13.784862,14.999144,73.915115,15.353673,14.859759,100.92436,8.058399,11.141546,4.6266727,73.85288,104.88544,87.91833,73.66341,73.08207,93.62639,86.11603,93.45845,95.776505,44.46172,238.37996,448.29877,333.1063,55.183357,92.05893,9.170728,522.6552,5.065967,161.48022,174.20401,13.045723
15.16844,7.2618027,15.411634,28.838871,20.13193,17.230495,92.13045,15.273436,4.1410594,93.13316,6.696926,8.223087,5.4900713,71.81011,108.19369,82.449844,76.290085,64.00215,32.875416,86.07367,79.487686,97.06588,37.645786,306.69507,781.6506,352.15167,36.353172,62.53174,7.3456473,629.225,7.08545,232.1511,301.30478,19.985638
9.852717,12.779317,18.580805,37.024952,8.277001,17.265713,19.167255,7.406067,6.8009186,15.897612,12.736246,7.621489,2.6822448,10.655478,35.678326,21.47746,3.5666032,6.3629375,12.931964,8.631623,11.765442,21.734413,13.47056,81.06389,236.66548,93.94658,35.860767,51.890724,9.599882,198.81088,17.813015,207.40791,200.12897,24.129456
17.268032,13.108653,19.943485,36.409576,12.07844,13.340724,48.4086,5.6927714,7.802517,64.27438,9.18199,10.987688,9.011667,44.347656,76.59219,53.496105,30.92863,32.23089,44.664883,41.18819,47.027218,68.40759,33.606125,158.6413,327.27045,241.10193,46.673756,75.58258,5.9269667,314.43365,4.9537663,185.23555,126.940384,10.102037
19.429817,12.520013,17.279219,42.891663,16.9592,15.615909,78.46428,12.294166,12.802098,104.92439,12.802109,11.7335005,10.436501,85.51732,114.53871,84.72346,57.36664,59.036213,87.9997,63.128296,79.13234,112.258896,58.794605,385.49933,594.02094,444.9853,60.758007,92.31145,7.566437,603.2922,6.512985,377.3382,259.31354,13.914714
17.360058,16.244673,21.510632,38.88212,8.742929,8.841669,48.62821,7.1491175,9.687773,64.52132,7.9004936,12.312979,5.273247,36.945057,70.564384,47.65031,26.576904,29.880325,37.63975,43.62142,44.216713,54.310303,29.27731,137.14726,377.50912,210.57095,50.541943,75.93835,7.615651,350.6856,4.0281844,95.86507,109.363914,9.225764
18.965954,16.303326,17.383892,55.414135,14.7637,13.745862,68.41203,7.2332487,11.860733,99.78761,17.770805,14.210668,11.750372,76.683205,109.9354,78.94893,49.353477,48.74325,75.501175,66.23416,67.499245,99.24225,51.049927,217.70569,543.5944,269.3426,72.69786,91.08733,9.216851,501.12885,6.1804676,408.96613,206.00188,11.982058
14.46317,48.67106,52.12492,15.764055,17.426794,11.314434,29.679737,8.989919,18.994019,31.179127,11.182207,19.722103,6.787818,17.575245,42.16617,30.113932,10.627623,14.660978,16.105762,26.219461,21.37946,27.194958,18.11661,76.36726,208.97696,85.53523,18.03841,43.496346,8.8165455,227.57297,26.14148,103.05735,96.370125,28.548544
12.763156,46.93271,52.38573,17.43583,14.046951,10.753883,23.725754,10.301248,22.692432,22.745564,8.395448,12.752008,5.6003222,15.054004,35.75698,24.41763,6.3716574,9.317677,15.029582,35.126213,13.675249,18.310184,10.522069,37.575916,190.41693,41.8934,20.943743,54.344048,11.35292,310.97266,17.939924,399.40964,288.16107,22.37212
17.431183,12.453394,21.424131,35.51602,15.439542,14.395836,63.8686,11.179255,3.831358,50.640526,6.324464,8.361525,6.907664,31.699545,63.05726,40.97335,20.019344,19.378597,22.123943,35.27773,32.605145,48.503616,30.223309,166.29074,430.569,232.08084,34.809944,70.29748,8.832992,338.04996,9.670748,114.28673,131.49323,20.964535
17.166674,8.188303,16.213642,34.607944,17.43306,16.349873,96.64197,19.027506,4.8820505,83.38323,6.124689,7.4286575,6.2622924,65.93584,99.54864,71.86641,55.42922,52.08841,39.570198,66.33926,64.90459,91.14962,40.18662,242.52242,658.6016,350.53088,39.920284,70.26158,6.805712,483.84018,7.911191,210.09766,277.96332,20.320156
17.43483,14.152138,17.682623,40.09469,11.082711,12.593927,46.26178,8.405709,9.36883,76.02324,13.872681,13.706378,11.198923,52.838615,85.709274,66.14741,48.730995,45.00546,75.0275,53.151936,67.75659,77.76599,46.596325,208.88896,405.15634,270.1612,52.624245,89.99024,9.26836,232.51265,5.64136,194.44528,134.12796,11.610944
21.905834,12.830538,17.470783,48.36673,9.27384,13.005781,67.27054,11.147206,9.590998,95.7267,9.214876,13.992175,10.575655,63.36245,98.74635,78.10202,49.37531,50.636517,73.715775,65.61773,77.6819,94.31894,55.11557,209.57117,422.9167,320.21625,60.708202,101.985565,6.6750855,268.98132,4.3973274,118.63971,117.69253,9.893976
18.655745,12.767419,17.478924,37.91834,9.8136015,12.177108,48.210377,9.583284,11.625844,63.031055,8.71215,11.234781,8.760188,42.108776,74.36249,55.08277,38.873573,37.84705,57.15916,41.636417,53.64663,63.859486,42.837868,208.4169,478.95395,278.20123,47.439358,86.808365,7.248141,254.30135,5.446061,131.94217,125.63218,11.933569
11.003908,17.478573,19.856161,34.412983,13.184578,12.159534,39.441032,8.932788,8.066157,29.42658,4.927484,6.6370077,2.7731507,18.66998,46.827034,30.09229,9.130034,14.028,18.906261,21.600292,20.437017,28.540243,17.183506,104.7271,374.53168,151.93027,31.612356,56.767273,10.226507,734.649,11.594466,239.34326,261.60663,16.303144
9.581918,17.490597,25.548613,19.809801,11.725363,8.86669,25.61192,3.4145489,6.8367295,26.656658,5.2719617,8.349265,8.176719,15.239932,41.541386,23.989391,11.446717,11.452302,16.369675,18.401724,16.373837,29.33812,22.734612,136.58379,326.4151,134.41531,21.908285,35.408,4.83664,384.88083,8.308169,164.22604,168.1755,14.560659
18.233692,14.949554,17.529081,51.816216,12.66145,11.341146,47.83643,6.3790665,4.421803,74.788124,9.233977,10.516369,17.129797,47.24964,84.49341,56.441833,30.95925,33.128193,65.62944,41.977043,44.386494,90.24101,54.857166,248.83012,477.94556,338.69244,57.584663,89.60273,9.404758,268.1371,11.499028,216.45004,169.50592,23.68024
28.277292,14.784903,17.566824,42.66769,12.107642,14.774716,75.53563,16.859398,16.606134,102.7984,8.916448,11.006128,4.7076316,75.728195,107.994606,86.80696,63.625572,65.80214,84.313156,79.42381,89.33234,98.815506,42.21801,214.28633,430.98868,304.11664,61.651012,98.07575,8.397101,518.66614,5.0531983,272.70013,175.97629,12.3050585
17.56444,16.748184,25.723232,34.321495,13.004921,12.182438,42.02677,4.7466226,6.737361,53.676353,8.4094,13.3005295,9.513016,32.73104,62.320606,43.99271,22.971418,25.892864,37.214245,36.96127,37.545498,53.54901,29.986881,133.15265,290.71124,176.5264,41.35183,69.31808,6.904525,267.91748,5.514025,213.0503,117.21269,10.821028
16.015638,12.931814,17.579868,42.89805,18.490181,16.711742,62.49804,7.4172554,10.342061,54.934753,7.4434648,7.570527,7.288048,41.952812,79.545,48.83819,28.631851,28.959202,26.41016,31.828156,35.11268,65.03118,35.632545,322.35123,618.5081,423.35342,45.95889,72.03399,9.75922,253.49113,14.888258,196.6934,175.55377,27.940191
24.382967,16.649076,17.581572,43.106926,14.501467,17.456028,63.27583,17.495214,14.727757,112.469215,13.713213,15.859762,9.560337,84.013016,112.01145,96.32487,74.86337,76.15236,95.360245,79.74789,108.5906,106.821,60.69689,272.98547,463.9625,358.97125,61.74995,92.56575,11.584617,632.43054,8.74511,172.00557,162.36879,15.149486
7.922332,17.585773,24.409698,17.97372,12.197039,8.894518,24.091722,2.3624806,10.293528,22.047703,5.447152,7.027462,8.192534,14.021812,40.73336,21.772413,10.891398,9.721787,14.087735,17.316986,13.680348,25.387955,19.46687,138.08017,324.93042,128.5275,19.739784,33.731224,3.907214,477.45605,9.337547,188.22067,183.46716,15.994916
21.26838,14.92955,17.613447,45.8807,11.43482,13.415393,66.752335,11.208454,8.876002,105.651405,10.7289715,13.937632,11.798292,71.01258,105.765366,84.555244,60.32374,59.486153,95.84,77.735466,89.94351,100.94764,64.44469,263.7452,457.3598,346.1961,61.793343,101.121506,8.229393,365.7405,6.262101,160.2515,136.90367,12.47396
23.159721,14.3899,17.626945,55.443817,12.386555,15.19998,70.82906,12.667936,15.543942,88.43944,10.944535,12.670508,11.121714,69.99139,99.85527,76.81491,52.69521,50.752895,70.721985,54.35536,80.06182,88.92262,55.404976,217.0367,467.19305,267.77637,66.35613,106.47743,10.097448,313.67023,6.3510075,225.43478,190.39105,12.479242
22.317064,14.043861,17.656284,39.948334,9.865705,12.532259,72.49405,10.756602,11.741477,102.0138,8.970276,14.174431,8.333634,68.85844,104.59184,83.16766,61.347637,59.759106,77.82106,73.013016,85.89037,96.47564,51.721672,235.7531,491.97427,349.84882,56.040142,98.90726,6.0638666,315.12527,4.4461427,134.82108,129.08267,10.149318
27.402182,14.864522,17.664898,43.321568,11.702125,13.9745455,74.79454,16.252428,16.65898,101.39613,9.104639,11.028655,4.7311115,74.38017,107.52671,85.21241,62.146248,64.39624,82.32965,77.74895,87.18535,98.51268,41.05733,214.51279,424.11615,298.89923,61.74729,97.668976,8.130203,511.82184,4.9137435,273.74902,183.41562,12.13209
24.289577,15.441429,16.716078,34.5267,15.521362,17.673672,65.96607,14.930803,31.394138,88.65633,9.045278,9.946074,3.84345,72.023476,101.545456,83.10454,59.705334,64.20873,74.32796,73.164444,83.15193,83.05969,30.263508,178.32437,477.6247,280.164,54.80855,80.67218,8.399549,641.0237,7.6663795,222.35611,195.35886,16.456161
17.681145,14.55662,18.684072,47.462914,17.327782,15.01623,69.79122,10.984671,14.792585,103.49939,16.399921,13.915248,12.678139,84.63301,113.42052,83.16833,52.428253,55.3537,82.72726,60.698967,77.39534,110.232925,56.765312,352.4102,568.9584,404.51706,64.41283,93.72468,9.807619,495.69623,7.3888693,343.97186,262.8988,14.312497
21.217249,13.222796,15.219684,42.886696,13.7063465,17.683374,61.719837,10.736501,22.57389,80.9948,10.551733,10.109178,6.9088554,64.6711,96.2784,73.639565,49.862827,48.16882,80.420815,56.80773,75.78936,83.04706,47.956535,256.8266,505.02295,366.62088,57.928913,94.55296,9.186915,585.8447,8.3671055,197.91458,183.33255,14.704012
21.65411,12.272284,17.707346,37.80059,17.300434,16.750854,65.28658,8.924922,13.548323,75.26155,7.1238,9.411743,6.7704062,51.701244,84.579605,62.119366,46.558685,45.562946,54.283558,58.454124,55.955666,71.88755,43.408165,186.61848,462.20224,278.76404,46.937653,73.69202,8.281015,276.51352,11.798165,191.30301,202.62297,22.90484
18.352087,15.208621,17.710827,42.457222,14.041469,15.705731,46.336174,11.0198145,14.509801,77.50746,16.375546,13.243944,10.45997,59.44668,87.564674,70.37738,53.441242,51.91808,72.98582,47.219265,73.21594,81.3738,44.846615,235.92142,394.11014,312.45752,54.97408,91.14783,12.605205,591.3371,7.681958,466.6237,241.92903,14.75811
24.779776,14.135661,17.70829,50.563957,15.722606,17.299335,77.52968,12.0747595,17.144415,85.184944,10.9592905,11.293007,11.212367,71.12756,101.5182,73.5026,51.89387,47.157295,61.538837,52.9386,73.37457,88.74223,47.714905,236.24625,524.6316,283.5689,60.085274,100.82696,9.397646,344.56012,8.687917,250.40714,207.83992,15.935046
26.591059,14.109842,17.723347,35.777905,13.124026,14.969269,74.24425,15.955409,20.138132,97.47422,7.677462,9.709715,3.988688,72.58751,104.1983,85.72377,69.06639,69.69918,90.76958,82.55974,89.297386,92.63426,37.832943,203.77505,433.96835,303.4165,55.444984,91.9837,8.036805,553.03345,4.9542117,166.18147,168.05759,12.742685
20.434921,16.307922,17.77563,39.122597,15.287791,15.743608,50.53266,11.277579,12.399616,86.57197,13.31602,14.813692,9.739782,64.219604,91.094406,77.89243,59.65038,61.95809,98.51114,59.86331,89.1127,85.61104,62.094246,253.28105,383.45752,333.0282,54.47404,92.78474,12.578722,1104.9156,8.665359,798.76746,249.75935,15.741203
27.0085,14.736468,17.847218,36.666924,12.885607,14.78979,74.46449,17.15436,21.848228,99.65816,8.494463,10.876393,4.272027,73.57905,105.70561,88.670425,71.14818,72.2551,94.62531,85.44401,93.51019,94.160385,40.018234,213.83142,428.9339,327.14813,56.365685,93.578064,8.415177,480.08926,5.4008055,161.54573,167.91965,13.220996
15.494435,13.428291,19.679527,45.85659,17.853567,17.027107,62.687233,7.3412485,12.855833,59.57717,11.9207325,11.797041,11.412121,44.945824,79.1346,51.10888,27.923306,30.017284,38.590874,36.004517,41.09375,66.49704,37.363564,258.6571,534.01825,358.14752,50.255375,79.8605,11.035782,294.18985,11.661039,256.7085,184.76823,20.994791
